Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Combined_Key,Population,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean
,Fiji,-17.7134,178.065,2020-03-11,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-12,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-13,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-14,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-15,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-16,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-17,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-18,0,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-19,1,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-03-20,1,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-21,1,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-22,2,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-03-23,3,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-03-24,4,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-03-25,5,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-03-26,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-27,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-28,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-29,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-30,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-03-31,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-01,5,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-02,7,0,", Fiji",896445.0,2,0,0,0
,Fiji,-17.7134,178.065,2020-04-03,7,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-04,12,0,", Fiji",896445.0,5,0,1,0
,Fiji,-17.7134,178.065,2020-04-05,12,0,", Fiji",896445.0,0,0,1,0
,Fiji,-17.7134,178.065,2020-04-06,14,0,", Fiji",896445.0,2,0,1,0
,Fiji,-17.7134,178.065,2020-04-07,15,0,", Fiji",896445.0,1,0,1,0
,Fiji,-17.7134,178.065,2020-04-08,15,0,", Fiji",896445.0,0,0,1,0
,Fiji,-17.7134,178.065,2020-04-09,15,0,", Fiji",896445.0,0,0,1,0
,Fiji,-17.7134,178.065,2020-04-10,16,0,", Fiji",896445.0,1,0,1,0
,Fiji,-17.7134,178.065,2020-04-11,16,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-12,16,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-13,16,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-14,16,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-15,16,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-16,17,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-04-17,17,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-18,17,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-19,17,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-20,18,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-04-21,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-22,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-23,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-24,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-25,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-26,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-27,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-28,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-29,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-04-30,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-01,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-02,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-03,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-04,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-05,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-06,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-07,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-08,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-09,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-10,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-11,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-12,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-13,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-14,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-15,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-16,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-17,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-18,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-19,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-20,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-21,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-22,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-23,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-24,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-25,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-26,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-27,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-28,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-29,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-30,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-05-31,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-01,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-02,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-03,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-04,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-05,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-06,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-07,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-08,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-09,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-10,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-11,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-12,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-13,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-14,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-15,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-16,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-17,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-18,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-19,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-20,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-21,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-22,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-23,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-24,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-25,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-26,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-27,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-28,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-29,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-06-30,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-01,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-02,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-03,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-04,18,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-05,19,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-07-06,21,0,", Fiji",896445.0,2,0,0,0
,Fiji,-17.7134,178.065,2020-07-07,21,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-08,21,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-09,26,0,", Fiji",896445.0,5,0,1,0
,Fiji,-17.7134,178.065,2020-07-10,26,0,", Fiji",896445.0,0,0,1,0
,Fiji,-17.7134,178.065,2020-07-11,26,0,", Fiji",896445.0,0,0,1,0
,Fiji,-17.7134,178.065,2020-07-12,26,0,", Fiji",896445.0,0,0,1,0
,Fiji,-17.7134,178.065,2020-07-13,26,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-14,26,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-15,26,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-16,26,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-17,26,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-18,26,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-19,27,0,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-07-20,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-21,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-22,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-23,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-24,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-25,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-26,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-27,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-28,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-29,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-30,27,0,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-07-31,27,1,", Fiji",896445.0,0,1,0,0
,Fiji,-17.7134,178.065,2020-08-01,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-02,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-03,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-04,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-05,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-06,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-07,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-08,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-09,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-10,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-11,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-12,27,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-13,28,1,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-08-14,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-15,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-16,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-17,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-18,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-19,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-20,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-21,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-22,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-23,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-24,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-25,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-26,28,1,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-27,28,2,", Fiji",896445.0,0,1,0,0
,Fiji,-17.7134,178.065,2020-08-28,28,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-29,28,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-30,28,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-08-31,28,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-01,29,2,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-09-02,29,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-03,29,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-04,29,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-05,31,2,", Fiji",896445.0,2,0,0,0
,Fiji,-17.7134,178.065,2020-09-06,31,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-07,31,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-08,31,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-09,32,2,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-09-10,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-11,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-12,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-13,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-14,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-15,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-16,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-17,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-18,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-19,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-20,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-21,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-22,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-23,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-24,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-25,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-26,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-27,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-28,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-29,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-09-30,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-01,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-02,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-03,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-04,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-05,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-06,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-07,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-08,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-09,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-10,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-11,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-12,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-13,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-14,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-15,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-16,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-17,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-18,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-19,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-20,32,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-21,33,2,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-10-22,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-23,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-24,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-25,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-26,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-27,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-28,33,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-29,34,2,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-10-30,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-10-31,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-01,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-02,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-03,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-04,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-05,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-06,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-07,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-08,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-09,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-10,34,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-11,35,2,", Fiji",896445.0,1,0,0,0
,Fiji,-17.7134,178.065,2020-11-12,35,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-13,35,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-14,35,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-15,35,2,", Fiji",896445.0,0,0,0,0
,Fiji,-17.7134,178.065,2020-11-16,35,2,", Fiji",896445.0,0,0,0,0
